source_record	record_before_sha256	assertion_before_sha256	before_edge_id	facet	source_position	role	provenance_class	disposition	reason	supporting_urls	fresh_role_approval
data/ingredients/mapped/Meat_peptone.yaml	7156098dfa9cfb64185d3d9d27d8e3e150ba1440fee24438ac6192726438c966	7fbde1a92491632faf80d3bf87c4cab5bf4e772e70454374b86dd833f81f0ae8	MIM.assertion:c30a24f9c73b06a33ec0b9e5a07b8758ea414059586ce4cabd0c6d8926e25c0c	nutritional_roles	0	PROTEIN_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Menadione_Sodium_Bisulfate.yaml	10c7e15f9ad2d13812ea88958cc3783e458858657d787174e18d20b8689f2310	586a11e57ecf2eb1b36dbe62db7838c2787da19292dbb0c8a15e9944b2a97610	MIM.assertion:a0ce74593f57534833e627a3a8574fb5e842cad12d2df3b45b3492fd17a25173	nutritional_roles	0	VITAMIN_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Meropenem.yaml	0671ff83f0965ce8731e1e98dd382c5c19cb6d4f43f12aac9d0dd9ed421c0b6b	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:8cda51bfcf8c6ccf58edf07efb075897e8dd9b524490061ffd6983e002284eeb	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Meso-Erythritol.yaml	cc8547976e178be1b3538d6154b867a287e1f6c7e30bcdca91f5f83f2cbfb612	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:addc7a2da475aa37fb0e430b7096e860aeffa2717492aaff44e892dce8f02dca	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Methylene_Blue.yaml	183a12717e7501d1dfeec554635d73ab1bdd1084724763c92b74fc9fc4faee67	0259562ca6ce2cbda3070b3f0bf0da8b647c21331f7bf54eda3bebe3bebe9688	MIM.assertion:dce8d675f78d5ccdd2dc10592d2c18b4d1d1b23e0c7835b56bfbb25abc3edca7	physicochemical_roles	0	REDOX_INDICATOR	LLM_PREDICTION	OPEN_REQUIRES_ORIGINAL_SOURCE	Uncited in-session reasoning supplies no independent observation. Obtain a source supporting the exact role for the specified ingredient.		false
data/ingredients/mapped/Metronidazole.yaml	1dd96509e80394fc2441f870484b77248896037f9cecedfa2c78eed54bc8c47f	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:86b28ea86cf109ec3b932c55132541d358cbde12ac5ffe4b800abdeaff53751c	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Mgcl2_X_2_H2o.yaml	2d0d4172d38d9ed333d812ef78b4c5846a0faeaa480494b183b09162d9434f73	b31e9e7963ecdca46086f43ab392ba935809bea05ef871787fdcc8faca7bf109	MIM.assertion:71b8b56def9e893abda4afd84cefd5d7ac925fb139b9395d3fb3f1ec25351dee	nutritional_roles	0	MINERAL_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Mgcl2_X_7_H2o.yaml	b7be6c96f9c0db49038f31d4186149cff28469ccdc95c4ddd85dcc38279689cf	b31e9e7963ecdca46086f43ab392ba935809bea05ef871787fdcc8faca7bf109	MIM.assertion:f1bc9b700ba52db0b970d9cadb2daf3b9e6c754d11847f96879b9ba187ef03c6	nutritional_roles	0	MINERAL_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Mgcl2_X_H2o.yaml	ce838f81f3ddd12c34d785682ba224c470f2b38be4d6e7a3695eb1cd686381bd	b31e9e7963ecdca46086f43ab392ba935809bea05ef871787fdcc8faca7bf109	MIM.assertion:dfad31806aa838c213523643c59377e92f09e2a1b4b0d451cd0818b193a1827f	nutritional_roles	0	MINERAL_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Mgso4_X_6_H2o.yaml	347eb18793402da271f86c5698703d613d343a34f43b23d443f0d0c3b5224134	ace986d23c3b650235809b92bdcb7f2d3155ced670772cbc63e2b373b1187b28	MIM.assertion:ad3c6b146d674a0427d61cdcee40ac1ed6a9b45376f264ccc8b62c9aacb82419	nutritional_roles	1	MINERAL_SOURCE	EMPTY	OPEN_REQUIRES_ORIGINAL_SOURCE	The evidence list is empty. Establish the mineral nutrient role in a source-defined preparation without treating elemental composition alone as demonstrated nutritional use.		false
data/ingredients/mapped/Mgso4_X_7_H2o.yaml	46c1e03a01433eac55c7a4198265a42675f84d7530b3a21f5e6d631de371a33e	ace986d23c3b650235809b92bdcb7f2d3155ced670772cbc63e2b373b1187b28	MIM.assertion:1be9c4f922e2c580304650036130388632042ca9c03d9c095706a53cd9605ab8	nutritional_roles	1	MINERAL_SOURCE	EMPTY	OPEN_REQUIRES_ORIGINAL_SOURCE	The evidence list is empty. Establish the mineral nutrient role in a source-defined preparation without treating elemental composition alone as demonstrated nutritional use.		false
data/ingredients/mapped/Mgso4h2o.yaml	7c5c152a51c5769d7acbeacf97f2f3ac23bf9217dd12787b658039ea38207585	ace986d23c3b650235809b92bdcb7f2d3155ced670772cbc63e2b373b1187b28	MIM.assertion:15e6d09ba3d45e7327e037dc70cf73e5db67cb32d4c4b0148d8d9bf1e51e6976	nutritional_roles	1	MINERAL_SOURCE	EMPTY	OPEN_REQUIRES_ORIGINAL_SOURCE	The evidence list is empty. Establish the mineral nutrient role in a source-defined preparation without treating elemental composition alone as demonstrated nutritional use.		false
data/ingredients/mapped/Miharamycin_A.yaml	9da28ac8f61118505804527e5adcdad722250bb8e6ea5b693bf5de6b9c3a5ce1	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:3b029693fbdcc84b2e3322e739eb4fab21be572c72e5500929c67cc35da905c3	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Minimycin.yaml	857ec90fed87899c378003c3165e9fedc423b7a4872d01c725a11510012b64db	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:82ad0c3f0c539c72e95e4306e59634b09413f81155b456c1d57346b5909a5c50	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Minocycline_Hydrochloride.yaml	4e87d039812a19492b53081c91fe382aed066801dd5c9292fc699b02ad809613	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:d3bbffceeb5764d9a735890e267e3cf07d233158d08cf7b0ec6b1db3d20e1972	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Mitomycin_C.yaml	efd94ab947d64c154e64730cf49ccdc118aae4bd043af4d384423cfbc69ba361	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:b5045cac0166039ca4629440fa8122a41b45042acfaaf06bd2474f925c375a78	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Mncl2.yaml	6efc4b6c0a60c00984eaa246754ca7174940c98a59e3f483cd42a2cabcd26a0e	4887eaa3ca0939e5a2422fa0757cc61c8c4d5c2ec6119ded3a43ae4a1acb2a93	MIM.assertion:c49bfb2de961ec8066e59215843aea6a7838a33eaf4e32ed632a8f40d556103c	nutritional_roles	0	TRACE_ELEMENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Mncl2_X_2_H2o.yaml	9e38605be2e4e3efd447015efb67703002c295e408467e81fa66e9f224e1ff7b	4887eaa3ca0939e5a2422fa0757cc61c8c4d5c2ec6119ded3a43ae4a1acb2a93	MIM.assertion:52c615969d6d2879f0a5f80ea15d49b796cf4f84b3da7243aecbe36a2e9798bb	nutritional_roles	0	TRACE_ELEMENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Mncl2_X_4_H2o.yaml	ce248133b8c5721210c39858ac9b659912dd4ab067bd77d6fb95b5fcdf69cf0a	4887eaa3ca0939e5a2422fa0757cc61c8c4d5c2ec6119ded3a43ae4a1acb2a93	MIM.assertion:b81271d573502c331a14d4c840c47067c1388bd11415398078951db7eb0963f9	nutritional_roles	0	TRACE_ELEMENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Mnso4_X_2_H2o.yaml	d04fb330a92fadc0116466870120fa51aae3d80a5bee1d1499c1c594dbe0c10d	4887eaa3ca0939e5a2422fa0757cc61c8c4d5c2ec6119ded3a43ae4a1acb2a93	MIM.assertion:d5d26c23f26d6a384242428eccd13142287fbebbb17f12705d89520fe07b2958	nutritional_roles	0	TRACE_ELEMENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Mnso4_X_6_H2o.yaml	e00b6076b000228711864f2a5c8f2152a7a87434269b1d85b5adcbc855936c54	4887eaa3ca0939e5a2422fa0757cc61c8c4d5c2ec6119ded3a43ae4a1acb2a93	MIM.assertion:e920571235c3455e76299f380c1520936d3ac99d04c4df4a764183fd09f8aa0f	nutritional_roles	0	TRACE_ELEMENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Mnso4_X_7_H2o.yaml	16fbe26057f3eb769a2054daa6aa374c72af193ac29382246cf26a7eaaaba852	4887eaa3ca0939e5a2422fa0757cc61c8c4d5c2ec6119ded3a43ae4a1acb2a93	MIM.assertion:32643b7f8695e8109dc98ba69fb22b558fb42a902be1be2b4639173536171a28	nutritional_roles	0	TRACE_ELEMENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Monazomycin.yaml	0ae8edab02ba6f30355561fabbb70389ce65a2678cd46abba8b60c03f00a2054	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:072ec4ced654869f70f5fa9c5193f0bb475524aa8cd1aad8eb9ad6607483eb0d	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Moxifloxacin.yaml	102b896759a66f9ce02ea5cb5ddb2a448411a2d15fd16852c279a56338adea6d	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:78cd4f454928e4d813e1bb645056e8980fcaeec72b13a20edf3eb1f4811f27a8	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Mucic_Acid.yaml	5ed2249fa38a985f17cf46ca08f21e852f2e569e0450ff2db9da7b4996682ffc	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	MIM.assertion:38bfa0faa8689c2dcfa301cd51fc855460bf96d1ba31093231f227105b5e3796	nutritional_roles	0	CARBON_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Myo-inositol.yaml	4a6051984c639318d27bcee942175994e2f3f40beff5483130a4c17a9f5e3d53	586a11e57ecf2eb1b36dbe62db7838c2787da19292dbb0c8a15e9944b2a97610	MIM.assertion:d36a08881626a2c827992746aaf3e7e5fea10e8f9de2ac62dc40e6a737bab7f7	nutritional_roles	0	VITAMIN_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/N-N_Dimethyl_Glycine.yaml	655c98f17fd6ca7a227d3cb46ae70f80b4b74d84e8bce470f9bb6533b034f5b1	7d31b5bc3b31af72e9763c0dced0805a7e6435f4c0a8f0027fd68740f6d7fe14	MIM.assertion:f9fc6723b3e97cc0646642e6c1ac18a670e5602e8aaa899e844c8dbba1dd7fa6	nutritional_roles	0	AMINO_ACID_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/N-_2-acetamido-2-aminoethanesulfonic_Acid.yaml	b3cc5464f6b134d56515742839e1680ad3adbbc9cc0d43e1821fd388a1a06d41	a2df7ea0ff32809b230bf3b3c0dc438defadee2f7d78fa35cc1a4da3287505f6	MIM.assertion:04ac5ed4f299f73505401e0b46a3199eb020e01c34d89a8f9edf626646e2ce02	physicochemical_roles	0	BUFFER	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Na-3-hydroxybutyrate.yaml	70728a9b622ea0fa1025f6f69862e7e9f83bd2cfe25613666ad8f3d05331bfdb	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:d9a2634b3ba7d2dbb09251cbadf180eff50ddd7361bfadccdfc9db75133481a3	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Na-ampicillin.yaml	def2647ee221c1256dbdd1cc95b2cfc5f05fb13f4fdd4250d471dfe94edc4ec2	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	MIM.assertion:dd7efdf5db1516f4a3d6d28704351151892ee7660b35ccefc5d78c286a7316da	physicochemical_roles	0	SELECTIVE_AGENT	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Na-ascorbate.yaml	0783f68dffa179a9579250d7f8a131a96781f2189f4672b63c2408cc07ea7c5e	918bac91021e5325378db6c9197e2049db1e9666b75775490a91df6567ef66da	MIM.assertion:de70ffbf0d08a95794a3d58611c846a776dfe32270b954e6bb925e05bff39320	nutritional_roles	0	VITAMIN_SOURCE	ANCESTRY	OPEN_REQUIRES_ORIGINAL_SOURCE	Ontology ancestry identifies a chemical class or general chemical role; it does not establish the media-use or organism-specific nutritional claim. Inspect the actual lineage and source-context role evidence.		false
data/ingredients/mapped/Na-benzoate.yaml	efeb30f2a87c84be383f750cc18a7dc6d544b1add6841e831bf72f19fa5f9464	e59eee7cf5387857dcf375c761bc4588088393fe88064c16b7be945209733418	MIM.assertion:c20e76f88758e0ba159864c0f90801c78b962a79f9bd189fdc03afbb50bff35e	nutritional_roles	0	CARBON_SOURCE	LLM_PREDICTION	OPEN_REQUIRES_ORIGINAL_SOURCE	Uncited in-session reasoning supplies no independent observation. Obtain a source supporting the exact role for the specified ingredient.		false
data/ingredients/mapped/Na-butyrate.yaml	449afed4f762a76adcda0f2dbfd14844f8726ef4bc1f579dfb2135b495f0e2fb	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:f5c72249c7f1822dbf1fa53dca82f54aa7bdd76f50d865631231121548bd9e0e	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Na-butyrate.yaml	449afed4f762a76adcda0f2dbfd14844f8726ef4bc1f579dfb2135b495f0e2fb	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	MIM.assertion:3294cd7902114cb57d562eb779abd163d8d2dbc9930ae7841d7c10a8526463a3	nutritional_roles	1	ENERGY_SOURCE	ENERGY_TEMPLATE	OPEN_REQUIRES_ORIGINAL_SOURCE	A generic energy-substrate template does not record a supporting organism, culture condition, or utilization experiment. Source-confirm this precise stereochemical and supplied form.		false
data/ingredients/mapped/Na-caproate.yaml	870041a253a626e5a82110191012c81539c524557e6f879321a3fe4acad3d586	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	MIM.assertion:cd4ce3a9fcadfae63fa6a8506c70891818825417622ba2441e7cd525a5cd2c96	nutritional_roles	0	CARBON_SOURCE	NAME_PATTERN	OPEN_REQUIRES_ORIGINAL_SOURCE	Name-pattern matching does not establish the ingredient-specific biological or formulation role. Inspect a preparation manual, original culture method, or direct utilization study.		false
data/ingredients/mapped/Na-crotonate.yaml	580f37f396dd35e23abe7f215a7752f2fb956613982e33f029e2c7151ff0bc41	e59eee7cf5387857dcf375c761bc4588088393fe88064c16b7be945209733418	MIM.assertion:a41f7a8dafdda77eb727b980e9a828d2f54d62cbea670f620321da8d228a8136	nutritional_roles	0	CARBON_SOURCE	LLM_PREDICTION	OPEN_REQUIRES_ORIGINAL_SOURCE	Uncited in-session reasoning supplies no independent observation. Obtain a source supporting the exact role for the specified ingredient.		false
