assertion_id	source_record	source_record_sha256	assertion_type	source_position	assertion_sha256	resolution_status	review_reason	review_evidence
MIM.review:0dda486327a364f62994ecfd118e4d3483dee94500be2135cfe4d97a9dae3883	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	1563	e93ea0f9b34cc2b01ccdc591aa2766b9ed45df6b4bf7d7448b550c1a9a14e264	OPEN	Preparation/concentration/instruction tokens remain in the synonym channel and need individual same-subject review: KH2PO4 (0.4 g/l); KH2PO4 (7% w/v). Current row requires resolution of this record-specific mapping/identity/alias/evidence concern: final SSSOM exports KH PO and concentration labels as synonyms.	reports/sssom_completion_20260921/review.json
MIM.review:b6cecb771e5e513aea5ece7464db0a77a09a0e7d684c28ca9c8304c3f25ae07b	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	1564	792b8031ab48648a5101316abbe05f2b7e7630e69ae898f3292d53c9686f2477	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:5f62f9e36efe8b026b298fc57be43dd26aa0d81e14c27ba128b8d06bf2999ed6	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	1565	a535ec63d34a03d4591b9e89acd9fa6b68d17283eb729090e931efa2aaf0a7c6	OPEN	Preparation/concentration/instruction tokens remain in the synonym channel and need individual same-subject review: KI (0.01% w/v). Current row requires resolution of this record-specific mapping/identity/alias/evidence concern: final SSSOM exports a concentration label as a synonym.	reports/sssom_completion_20260921/review.json
MIM.review:f4f083fdf270fc8680f5da26d3aa501257cb02785881035a502cf79e3d88796b	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	1566	781a242913901c19f569fea35bb103d52cd9e06e0990eccb7a65b0fbe97e8c24	OPEN	Current row requires resolution of this record-specific mapping/identity/alias/evidence concern: final SSSOM exports produces: kijanimicin and SELECTIVE_AGENT is only provisional name-pattern evidence.	reports/sssom_completion_20260921/review.json
MIM.review:e361af4ff886072e99001aa2ddb6bc1b1f3cde7cd5e589cbe991e88fd95154b3	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	1567	9afdabe8f3d362ff7751386691f059841d952816b8dd5b44444be40516d43e27	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:6a57356a7b9d800cd52e370be6eab020c043e84b639f9e4d5f38c709841195f6	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	1568	a489f96b077b487069f50f02492ca0fccb351132fd2e0bf7294bf60cf0b59964	OPEN	The current SSSOM other still includes Renilla luciferyl sulfate anion and 2,8-dibenzyl-6-(4-hydroxyphenyl)imidazo[1,2-a]pyrazin-3-yl sulfate, inherited from obsolete wrong target CHEBI:58242; it also publishes malformed KNO. Current target CHEBI:63043 denotes potassium nitrate. This is a live identity-alias contamination, not merely old prose.	reports/sssom_completion_20260921/review.json
MIM.review:4eb6d1915477de71916db8437d18562c3751cb74dfa6913e1078df6f5c237f2f	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	1569	c2ac4d3ce2cc6dc5b0a0d0bea9aa5f057903674fae11f69f183ab93eb07254e2	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:87606cef7a677384ff8740e93ae8776057e499e448b1f7d562a77326688c4dcb	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	157	3d5693496ef69cc4645df2ccbe148759678577d71346ca8db2d719bede5ccadd	OPEN	Current row requires resolution of this record-specific mapping/identity/alias/evidence concern: the ChEBI parent is still generic sodium salt, SSSOM other carries a propionate label, and CARBON_SOURCE is provisional.	reports/sssom_completion_20260921/review.json
MIM.review:09646adbf19e796ddca2e417d1f6334622609840b5c9ca999b237a839e4fe6af	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	1570	76a2e87f005ab840618a4da99f344ece9030d2424120a4868b681114454ccaf4	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:955f660a762805507c019ca2765e14f5682555993b031093cbe5dfd9d1001c9b	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	1571	6cf0f9376d01f2083f30c58cbfbe00f97ba6ba817e37bc5319af394e82d51470	APPROVED	Mapping-only review supports the exact source identity using the archived target/registry identity evidence quoted here. The complete current other payload was read against the identity, registry and synonym evidence; the quoted sections cover the exported same-subject tokens. Unresolved role, recipe, component, occurrence or curation-metadata findings remain outside this row-scoped decision.	reports/sssom_completion_20260921/review.json
MIM.review:7a789ca3ea8e51af192545d991ab3ccdff16ea89a30ec3df6a0efb49bda3db54	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	1572	160b05e01385475abc2b01040c6f7c9305a261642f7a2f998b0237db0fdb7b3e	OPEN	The reported CAS comparison is formula-only and does not establish the L-arabinose stereochemical identity of the CAS token.	reports/sssom_completion_20260921/review.json
MIM.review:cc1603eb85685f8f41b2bc9c192419eb0878b90d0d7b719dff4e74bcb1d80a6d	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	1573	cc709515e172e88ac4df2eb62e2d088a137681004a25ca1bdde6e28c693ec96c	OPEN	The prior record review does not settle this non-exact relation and its complete synonym scope under the current mapping-only release standard. Preserve the precise parent/close claim for explicit relation review. The report explicitly says the NCIT target has L-Asparagine Monohydrate as an exact synonym. It does not justify retaining broadMatch for that same material rather than the exact ontology identity.	reports/sssom_completion_20260921/review.json
MIM.review:510b49b18165429cc0cba7da7e864b0f5b44cbbf4c12fe4bebc241b6f69b1818	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	1574	c8078f8b2b21acdf221e76f441fb57eba59422d51657b3d97c1338410e6c2d26	APPROVED	Mapping-only review supports the exact source identity using the archived target/registry identity evidence quoted here. The complete current other payload was read against the identity, registry and synonym evidence; the quoted sections cover the exported same-subject tokens. Unresolved role, recipe, component, occurrence or curation-metadata findings remain outside this row-scoped decision.	reports/sssom_completion_20260921/review.json
MIM.review:faec54f8d7a1e68b944c9308a3eb58136cafbfb1b640de669a567ec2a82154b8	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	1575	5d33a50c26838266da839e6e1a89bd8995186187f7a960bb01f71f58cafa7d39	APPROVED	Mapping-only review supports the exact local registry reference for this named source record; it does not assert ingredient components, roles, or equivalence to the external parent. The complete current other payload was read against the identity, registry and synonym evidence; the quoted sections cover the exported same-subject tokens. Unresolved role, recipe, component, occurrence or curation-metadata findings remain outside this row-scoped decision.	reports/sssom_completion_20260921/review.json
MIM.review:a487dcd92e4066c92a537ffee0041069d0b806702c3ea870b956fc7b4b4594a9	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	1576	faede22ccb09c2a98ec50620ef6ca091f4513f0bf0cbcba0b8bcd78590c3726b	OPEN	Different-substance chemistry conflict remains in label index; mapping row target/predicate and each alias source require per-record review before any equivalence approval.	reports/sssom_completion_20260921/review.json
MIM.review:b95896cd9288db0d4c62aa23a92fbda52922c16666b2b120f6ee528c991ffd94	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	1577	f988d6dcb1e00ca03d12421b0ce480cfe765185e67bca78f0f2e8b33caf386f6	OPEN	Current row requires resolution of this record-specific mapping/identity/alias/evidence concern: parent L-aspartic acid synonyms publish on the salt mapping and AMINO_ACID_SOURCE is provisional.	reports/sssom_completion_20260921/review.json
MIM.review:8511a284f1cf91e0334307a39c375ca17d847e767b6a1220106aa84452c56f37	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	1578	5b6f5a46a5e164a672104b5d983e0ec0d8a7fa1e1b9907325f1f29e68de2d5a2	OPEN	Current row requires resolution of this record-specific mapping/identity/alias/evidence concern: parent L-aspartic acid synonyms publish on the salt mapping and AMINO_ACID_SOURCE is provisional.	reports/sssom_completion_20260921/review.json
MIM.review:c49e4f937787f9e8c97e824eabd7fdb76c4e474933dc54e93e1c225cc9d02b7c	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	1579	cff95b3a91be6edc25d3f355ce1cd617aeb48d2b340dec1b9e214ddfa122bf9b	OPEN	Different-substance chemistry conflict remains in label index; mapping row target/predicate and each alias source require per-record review before any equivalence approval.	reports/sssom_completion_20260921/review.json
MIM.review:4248ccbcac09522a4ecf046540987f1cd5e236b4581d2514c6e9efaecbc6f7da	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	158	489f3c1766d1c57357062c572df9c5dd62e30a7529f1ddbebf0b0a22f871c0c9	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:4097a5750abe056b14cdf01eacd87de64ee6788b37ae26468df66ec9a789597a	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	1580	64c9a7f5b473ed3f26f2f618f04fd34b2fc93bfc051fd7c76a612412ebfe6bac	OPEN	Current row requires resolution of this record-specific mapping/identity/alias/evidence concern: the local registry anchor is missing, parent synonyms publish, and AMINO_ACID_SOURCE is provisional.	reports/sssom_completion_20260921/review.json
MIM.review:5b7f049a24500fefcc11ecb38b11ac6e9550a4a2a830b4a5b55ea89844897fb1	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	1581	e5aacf5a3599b825701650d9d086021661c097192895688104da26cd43bb2b30	OPEN	Current row requires resolution of this record-specific mapping/identity/alias/evidence concern: the InChI and SMILES still describe the old achiral parent and VITAMIN_SOURCE is provisional.	reports/sssom_completion_20260921/review.json
MIM.review:b4545be166497ee3befcfa136fbfdef380e1fc335603ad6004d0a9a9f9465e2f	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	1582	ed6dcc94e72a47af78aa7f61e05ecfb64c9d4f265284ecb55f03a324b542c2ff	APPROVED	Retain the existing explicit scientific approval for the identical owner and complete mapping payload, subject to this review's independent negative findings and relation/alias-scope safeguards. Existing positive review applies to byte-identical source record and assertion payload; not a fresh literature review.	reports/sssom_completion_20260921/review.json
MIM.review:01c06eba0273abc9d40d16d831d8dc61e2fa02178e005d5e25ffe4ff972e0f45	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	1583	dff771cf0fd28cbcf3ed9ae1e1d02c6db851142f9cb1f48fe68c24bc4e3fffcb	OPEN	The prior record review does not settle this non-exact relation and its complete synonym scope under the current mapping-only release standard. Preserve the precise parent/close claim for explicit relation review. Current row requires resolution of this record-specific mapping/identity/alias/evidence concern: the local registry anchor is missing from final SSSOM.	reports/sssom_completion_20260921/review.json
MIM.review:73066c37c158eb7d03fce52c12cc2475f401167c2e29243129465f8aa5878fa9	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	1584	0047767400d26fd7166c727dbf653fd37e018f323f61f8b183e9398a4c200f6a	OPEN	Current row requires resolution of this record-specific mapping/identity/alias/evidence concern: the local registry anchor is missing from final SSSOM.	reports/sssom_completion_20260921/review.json
MIM.review:00e5d121ddd8b5d7c2f3ca3e561a5039a5a95816379ff50b045c224a3f2848ed	mappings/ingredient_mappings.sssom.tsv	666923fa17a18dc9dce2388f8d5114092c47e19c1bcf69592cd12065df57de79	mapping	1585	53518c518f83829677bc93cd088620c51779b1791dd5a4f9f622489c9f864f01	OPEN	The prior record review does not settle this non-exact relation and its complete synonym scope under the current mapping-only release standard. Preserve the precise parent/close claim for explicit relation review. Current row requires resolution of this record-specific mapping/identity/alias/evidence concern: QSY9 succinimidyl ester still publishes as a final SSSOM synonym.	reports/sssom_completion_20260921/review.json
